"Date and Time Run 1","Time (s) Run 1","Position (mm) Run 1","Light Intensity (%) Run 1","Log of Light Intensity Run 1","Date and Time Run 2","Time (s) Run 2","Position (mm) Run 2","Light Intensity (%) Run 2","Log of Light Intensity Run 2"
04/13/2025 06:59:54 pm,54.500,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.550,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.600,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:54 pm,54.650,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:54 pm,54.700,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.750,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:54 pm,54.800,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.850,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.900,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.950,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.000,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.050,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.100,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.150,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.200,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:55 pm,55.250,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.300,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:55 pm,55.350,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.400,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:55 pm,55.450,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:55 pm,55.500,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.550,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:55 pm,55.600,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.650,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.700,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.750,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.800,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.850,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:55 pm,55.900,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:55 pm,55.950,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.000,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.050,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.100,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.150,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:56 pm,56.200,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:56 pm,56.250,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.300,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:56 pm,56.350,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.400,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.450,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:56 pm,56.500,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.550,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.600,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.650,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.700,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.750,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.800,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:56 pm,56.850,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:56 pm,56.900,150.730000,0.4,1.6,,,,,
04/13/2025 06:59:56 pm,56.950,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.000,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.050,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.100,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.150,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:57 pm,57.200,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:57 pm,57.250,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.300,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.350,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:57 pm,57.400,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:57 pm,57.450,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:57 pm,57.500,150.730000,0.5,1.7,,,,,
